ssn,cc_num,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,acct_num,profile,trans_num,trans_date,trans_time,unix_time,category,amt,is_fraud,merchant,merch_lat,merch_long,customer_num_trans_1_day,customer_num_trans_7_day,customer_num_trans_30_day,trans_time_secs,trans_time_hrs,trans_time_is_night,trans_time_day,trans_date_is_weekend,customer_avg_amout_1_day,customer_avg_amount_7_day,customer_avg_amount_30_day,merchant_num_trans_1_day,merchant_num_trans_7_day,merchant_num_trans_30_day,merchant_risk_1_day,merchant_risk_7_day,merchant_risk_30_day,merchant_risk_90_day
438-10-1612,4504767995852,Derek,Ferrell,M,9874 Maria Locks,Los Angeles,CA,90002,33.9497,-118.2462,2383912,"Engineer, drilling",1994-06-20,747561763352,adults_2550_male_urban.json,bdfd0b963c5029faa302fa194fa3def1,2022-12-11,12:05:22,1670756722,food_dining,6.71,0,fraud_Deckow-Dare,33.299829,-117.985643,6,7,15,32727,9,0,6,1,6.04,17.97,50.41,157.81,96096.96,620941.52,7,11,17,19
758-27-7855,4683810293901,Jason,Jacobs,M,928 Burke Shores,Danville,VA,24540,36.6218,-79.4124,60391,Publishing copy,1996-09-09,850014468151,adults_2550_male_urban.json,363a1289542001b5d3b339d3fe8fb913,2022-06-11,00:52:43,1654905163,gas_transport,31.9,0,"fraud_Reilly, Heaney and Cole",35.718622,-78.851149,6,6,16,34265,17,0,5,1,88.51,7.32,54.39,1170.29,16679.59,17942.5,3,15,18,28
595-47-1493,3549877109897515,Jennifer,Good,F,150 Garcia Neck Apt. 697,Sault Sainte Marie,MI,49783,46.4151,-84.2854,19668,Music therapist,1991-04-06,805009649513,adults_2550_female_urban.json,a44f16bdf0e2aaa5a20de9f9af43f32e,2022-12-15,15:33:13,1671114793,food_dining,189.77,0,"fraud_Schneider, Hayes and Nikolaus",47.354601,-84.989312,2,7,12,56576,16,0,3,0,89.74,47.88,55.34,1008.1,80641.42,239999.82,0,12,21,22
356-85-2144,4513133226043249,Nicole,Macias,F,363 Leslie Port Suite 097,Wilkes Barre,PA,18705,41.2689,-75.8453,74653,Clinical biochemist,1971-12-20,802155195457,adults_50up_female_urban.json,e1da0f64ca204efa1a46e71daf606b4d,2022-11-09,00:22:50,1667949770,entertainment,2.74,0,fraud_Kassulke Inc,41.244625,-76.431988,2,7,13,36649,8,0,2,0,88.2,57.81,28.06,2043.09,81029.27,819461.05,4,4,10,17
806-83-2149,38898800859095,Tara,Perkins,F,38306 Watson Trace,Hayfork,CA,96041,40.5504,-123.1634,2747,Financial trader,1966-08-10,106213725948,adults_50up_female_urban.json,d696fe47ee4b46e520b69a37479f044f,2022-12-22,15:32:35,1671719555,health_fitness,2.77,0,"fraud_Brown, Homenick and Lesch",40.544115,-123.373441,0,0,8,3184,0,1,3,0,72.98,64.29,25.03,958.18,82391.68,891538.63,0,6,12,30
369-69-7321,377692718544009,Brian,Moore,M,164 Davis Groves,Ridgewood,NY,11385,40.7036,-73.8961,98592,Chartered certified accountant,1957-11-13,530225671815,adults_50up_male_urban.json,c30749aa2406bbc53a5c9c568e8801c0,2023-01-20,13:30:47,1674217847,home,52.82,0,fraud_Quitzon-Goyette,40.553716,-73.103971,4,4,10,51884,3,1,4,0,19.32,18.73,57.4,2986.56,63181.71,579679.5,6,7,9,9
843-06-2718,3534614466276331,Aaron,Bean,M,76142 Nicholas Hill,Beaver Dam,WI,53916,43.4616,-88.8407,22507,Sales promotion account executive,1982-09-30,121233029209,adults_2550_male_urban.json,023342220a73a1ad88ad306cd5a73017,2022-07-02,07:36:35,1656743795,grocery_pos,79.26,0,"fraud_Schumm, Bauch and Ondricka",44.325935,-89.29428,6,9,14,18615,7,0,5,1,87.36,61.31,10.07,4386.64,94703.19,1048742.49,1,4,7,15
643-51-4447,3571983246755029,Michelle,Watson,F,0828 Lin Views,Roseville,MI,48066,42.5034,-82.9387,47388,Medical sales representative,1980-07-13,786247468903,adults_2550_female_urban.json,e4c72a47b724180f5c41bfb5b25f443c,2022-08-05,11:35:34,1659695734,misc_pos,36.68,0,"fraud_Wiza, Schaden and Stark",43.45421,-83.717035,0,5,11,45443,22,1,4,0,18.03,13.76,54.83,1839.37,43309.57,76100.27,0,13,16,16
712-71-3056,6525756907823942,Elizabeth,Atkinson,F,487 Joseph Island,Canton,MI,48188,42.291,-83.465,90173,"Programmer, applications",1943-05-02,77216624407,adults_50up_female_urban.json,266be376114c05a23fdffb0c1e222ccc,2022-05-25,11:02:27,1653472947,gas_transport,35.27,0,"fraud_Christiansen, Goyette and Schamberger",41.408865,-83.174233,6,11,20,24588,15,0,2,0,5.12,89.63,64.66,1476.5,15901.35,382595.22,6,9,15,43
864-09-5399,4189230731397,Joel,Bradley,M,87713 Kevin Walk Apt. 876,Southampton,NY,11968,40.9043,-72.4103,11593,Retail merchandiser,1987-09-06,25325463774,adults_2550_male_urban.json,680f2ed52483dabf4625efc2db335087,2022-12-16,14:17:17,1671196637,food_dining,24.2,0,"fraud_Bahringer, Osinski and Block",40.258007,-72.543394,1,5,15,23609,15,0,4,0,73.58,66.19,62.47,2888.69,62468.48,882024.52,5,9,9,28
315-56-1621,6011181406261539,Zachary,Nichols,M,222 Bartlett Path,Bayard,NE,69334,41.7579,-103.3019,2351,Legal secretary,1988-12-19,977469218080,adults_2550_male_rural.json,f1ddacdc306773170c17f830e8136739,2022-08-14,01:53:12,1660438392,misc_pos,35.61,0,fraud_Wisozk and Sons,40.973322,-103.173051,6,11,18,66534,11,0,6,1,13.56,21.25,33.14,3407.16,80491.12,421896.77,2,8,10,36
711-61-0883,676350586829,John,Evans,M,67216 Powell Valleys,Bear Creek,WI,54922,44.5348,-88.7404,1514,Chartered public finance accountant,1966-05-21,210491023589,adults_50up_male_rural.json,b2c44fdf882680cc4a45e1368cbe2d4a,2022-12-01,20:32:30,1669923150,food_dining,2.37,0,"fraud_McCullough, Hudson and Schuster",44.239929,-89.534903,2,7,13,36871,15,0,3,0,84.82,1.41,34.32,1620.6,66741.12,909405.42,0,14,18,45
794-18-7378,6533861773643786,Cody,Allen,M,246 Taylor Walk Suite 010,Osseo,MN,55369,45.1284,-93.4589,65312,Television camera operator,1981-08-25,274590987745,adults_2550_male_urban.json,56af943d7959e28ea9ded57470305a6a,2022-07-04,05:57:22,1656910642,grocery_pos,84.68,0,fraud_Pacocha-O'Reilly,45.71157,-93.564682,0,4,12,56525,19,0,0,0,80.6,37.39,13.99,3325.73,21424.73,882152.25,3,8,19,29
744-61-7697,36078141357230,Michael,Tucker,M,8797 Tammy Road,Avondale,PA,19311,39.8219,-75.7687,8584,Radio producer,2002-12-14,971297840986,young_adults_male_urban.json,87772131fd85056c6cf14e89cbf636f8,2022-06-25,02:25:44,1656120344,grocery_net,68.31,0,fraud_Roob LLC,40.627538,-76.243101,3,6,15,62582,11,0,5,1,49.72,22.71,64.5,2932.43,94006.97,366482.87,6,7,14,42
308-66-7340,6011639469179096,Lindsay,Brown,F,70721 Ricky Estates Suite 883,Shreveport,LA,71106,32.3912,-93.7116,228095,"Exhibitions officer, museum/gallery",1976-12-23,273789949776,adults_2550_female_urban.json,721fd9bc63d41d96caaba32475ce928f,2023-01-15,22:13:42,1673817222,home,97.7,0,"fraud_Durgan, Gislason and Spencer",33.280981,-93.369614,0,2,7,52709,15,0,6,1,84.76,47.9,9.52,4469.61,4836.8,630512.29,5,6,18,36
802-61-7906,376593170032536,Caleb,Hoffman,M,29903 Clark Flats,San Antonio,TX,78230,29.5407,-98.5521,1595797,Information officer,1969-06-22,10923587437,adults_50up_male_urban.json,5b5d0f2d3fb5c330ec5c2c284b332faa,2022-05-21,03:23:54,1653099834,gas_transport,59.8,0,fraud_Rodriguez Group,30.009911,-98.157751,5,9,18,44614,23,1,5,1,5.88,45.21,62.74,2502.04,51254.91,989164.48,6,11,19,36
840-62-0514,343600235573295,Phillip,Hoover,M,7188 Jon Haven Suite 163,Athens,GA,30601,33.9761,-83.3632,116272,"Administrator, charities/voluntary organisations",1996-01-31,121477118290,adults_2550_male_urban.json,01d08823feb28551e63f003dcf23390e,2022-08-20,18:50:47,1661017847,misc_pos,75.77,0,fraud_Gislason Group,34.35055,-83.429357,5,5,12,2120,16,0,5,1,41.39,54.18,16.15,4853.38,67230.41,168765.91,6,7,21,33
392-18-7061,6011456924429358,Jenna,Schwartz,F,8341 Wiggins View Apt. 089,San Angelo,TX,76905,31.4647,-100.39,103927,"Programmer, multimedia",1983-02-08,952863328841,adults_2550_female_urban.json,23002a320bb703665fa0ab0738041677,2022-05-29,04:06:32,1653793592,grocery_net,357.22,0,fraud_VonRueden Group,31.269989,-99.449604,6,10,19,39022,0,1,6,1,52.04,5.32,54.54,557.32,43433.83,1019874.22,6,9,12,12
151-60-2462,180098247414077,Amanda,Campbell,F,74065 Brendan Dam,Saint Paul,MN,55115,45.071,-92.9391,753116,Maintenance engineer,1999-04-29,313011727974,young_adults_female_urban.json,bc688274e433e5b1eb21ca91a977228d,2022-09-09,21:28:38,1662755318,shopping_net,72.55,0,fraud_Gleason-Macejkovic,45.8056,-92.810368,2,4,13,86221,17,0,4,0,56.46,74.14,13.11,2286.02,70850.42,692439.67,5,9,9,23
825-03-2704,3549290783401077,Judy,Anderson,F,10985 Brian Meadows,Chicago,IL,60656,41.9735,-87.8658,2680484,Accommodation manager,1991-09-05,562053642527,adults_2550_female_urban.json,f70f7878885d40d1099e9162251b7f47,2022-08-05,02:49:04,1659664144,misc_pos,40.83,0,fraud_Spencer-Runolfsson,42.289953,-87.283533,0,3,12,1408,17,0,4,0,62.38,2.37,21.15,4069.82,23587.12,776347.07,6,9,19,20
227-23-1485,349007416643083,Jamie,Pratt,F,316 Taylor Curve,Madison,AL,35756,34.643,-86.8168,63731,Hydrologist,1999-11-10,920763613692,young_adults_female_urban.json,d39330951f38d731fcbae92c69cb5583,2022-07-28,21:20:43,1659039643,misc_net,45.97,0,fraud_Welch Inc,34.507408,-86.126961,3,3,9,44784,13,0,3,0,13.39,27.94,3.0,842.08,99526.25,198005.77,4,8,12,28
413-47-5640,6011126137164031,Brittney,Shepherd,F,735 Johnson Valley Apt. 711,Mechanicsville,VA,23116,37.6691,-77.3294,63718,Planning and development surveyor,1928-03-13,634525920884,adults_50up_female_urban.json,7cf5a7790785320c1a30431e81f67119,2022-09-03,11:11:10,1662199870,shopping_net,66.89,0,fraud_Boyer PLC,36.907228,-77.10995,6,6,12,85003,6,0,5,1,58.11,38.38,4.79,620.82,59405.92,320987.24,4,14,20,36
680-99-4942,30496752742142,Jennifer,Kent,F,33705 Burton Underpass Suite 508,Sacramento,CA,95815,38.6093,-121.4443,757530,Marketing executive,1966-04-23,654580008111,adults_50up_female_urban.json,ab071d7095194b71f68ee9a4e0a08259,2022-09-09,07:23:21,1662704601,shopping_net,114.21,0,fraud_Volkman-Predovic,37.768341,-121.95917,1,1,7,84459,5,0,4,0,18.63,25.56,54.17,3635.0,12609.13,635773.54,2,7,13,31
372-55-9239,3506384246290994,Jonathan,Koch,M,20765 Webb Pine,North Royalton,OH,44133,41.3232,-81.7457,30394,Paediatric nurse,1999-11-25,578164537146,young_adults_male_urban.json,ea16a65ed11c8805e8b64cc53f5ec58f,2023-03-20,16:37:22,1679326642,kids_pets,2.99,0,fraud_Hilpert-Conroy,41.748055,-81.74297,0,3,9,25075,0,1,0,0,69.66,71.54,53.9,2013.39,51420.53,45364.46,2,7,22,18
220-44-2823,4892030667493,Shannon,Knapp,F,2859 Long Station Suite 001,Bennington,VT,5201,42.8827,-73.1923,14851,"Engineer, water",2000-07-02,366966187225,young_adults_female_urban.json,a4b79a290dcbebb46d043ec40428dc42,2022-12-03,18:51:20,1670089880,entertainment,5.22,0,fraud_Donnelly LLC,42.222846,-72.817686,2,3,11,9673,18,0,5,1,58.92,65.13,43.97,120.6,4517.47,260279.56,4,9,21,47
486-40-2203,4513609085818102,Diane,Brown,F,3736 Rebecca Square,Jamaica,NY,11432,40.7119,-73.7944,224445,Set designer,1990-07-07,225469416426,adults_2550_female_urban.json,d037bfadba79088810b56b7649d09004,2022-08-07,08:52:09,1659858729,misc_pos,47.46,0,fraud_Bruen-Yost,40.922276,-74.450525,2,4,13,30838,14,0,6,1,56.38,2.26,29.93,714.66,7009.05,138565.82,5,5,18,39
683-03-0968,3582875375374944,Kathryn,Sanchez,F,5818 Nicholas Expressway,Westville,FL,32464,30.8747,-85.913,3994,"Engineer, site",1949-09-30,479867651676,adults_50up_female_urban.json,3f9e0f7abf0aae1e6581c5917f510d14,2022-12-01,08:33:53,1669880033,food_dining,80.51,0,fraud_Zboncak LLC,31.093122,-85.815062,5,10,18,36929,18,0,3,0,33.64,10.89,44.97,4081.51,41059.18,910564.3,1,11,11,31
871-60-5240,4226245208567710,Ashley,Mullins,F,603 Karl Light Suite 844,Kodiak,AK,99615,57.6036,-153.3751,12899,Company secretary,1960-04-03,953923692162,adults_50up_female_urban.json,f323bd510092e105e08ed8ab3f614d20,2022-12-08,13:15:51,1670501751,food_dining,33.62,0,fraud_Zboncak LLC,56.913224,-153.767528,2,5,14,46677,23,1,3,0,84.48,66.94,27.13,493.63,5694.32,901622.88,4,6,13,6
487-14-0761,30240175760129,Kim,Perez,F,812 Troy Run,Ardmore,AL,35739,34.9804,-86.8346,5146,"Psychologist, sport and exercise",1990-09-04,915140091003,adults_2550_female_urban.json,9b5b80de1e62fb2340d8c93007fe672c,2022-09-02,21:12:54,1662149574,shopping_net,1.05,0,"fraud_Reichert, Huels and Hoppe",34.350013,-87.310896,6,10,17,23609,21,1,4,0,12.38,30.2,14.46,2749.02,19584.45,933743.15,6,15,17,45
124-29-7973,36179535918510,Tracie,Williams,F,3943 Megan Mountain,Lecanto,FL,34461,28.8197,-82.4641,10562,Travel agency manager,1984-02-11,361532662104,adults_2550_female_urban.json,524032a683ba5acb4d5ed83f785736ee,2022-10-25,18:04:13,1666717453,shopping_pos,110.46,0,"fraud_Schuppe, Nolan and Hoeger",28.778011,-82.186735,5,9,19,72515,10,0,1,0,29.7,72.47,38.43,4891.75,93411.67,826260.66,5,5,8,18
295-03-7385,3565289988550596,Christopher,Gamble,M,337 Paul Viaduct Suite 910,Clermont,FL,34711,28.5525,-81.7574,81987,Haematologist,1936-06-20,614761568984,adults_50up_male_urban.json,2b3fe3fd599b5a19df6328441ec58692,2022-08-25,10:13:43,1661418823,shopping_net,100.09,0,"fraud_Reichert, Huels and Hoppe",27.786767,-81.961775,1,6,16,69138,14,0,3,0,80.44,69.23,19.34,3218.53,75011.32,183161.04,3,12,14,19
738-83-9500,30450452658025,Kevin,Clark,M,8575 Dean Canyon,Cleveland,OH,44112,41.5356,-81.5737,769341,Glass blower/designer,1965-12-30,293386586912,adults_50up_male_urban.json,294560d626ffca5a7ad276f87346abe3,2023-05-06,13:38:13,1683376693,travel,25.33,0,fraud_Lemke and Sons,41.692308,-82.182833,5,9,15,57662,10,0,5,1,9.65,28.93,46.3,3455.08,11534.97,163508.02,4,4,5,27
321-52-3725,3585421270878866,Maurice,Miranda,M,658 Hernandez Expressway Suite 189,Burlington,WI,53105,42.666,-88.2749,29225,Warden/ranger,1975-08-11,554239941037,adults_2550_male_urban.json,594a11a9c255c3907e67f086a1d000d5,2022-07-16,06:52:24,1657950744,grocery_pos,77.85,0,fraud_DuBuque LLC,42.712766,-88.413221,6,9,19,4187,19,0,5,1,48.41,16.11,64.11,2263.42,22390.29,949834.35,6,8,23,40
427-64-2549,30194922047373,Steven,Atkinson,M,07741 Jennifer Pine,Winter Haven,FL,33880,27.9873,-81.7625,95906,Market researcher,1930-02-09,728809599601,adults_50up_male_urban.json,b30a469e568bf05c6ae01712c9b4d19b,2022-12-17,18:59:16,1671299956,health_fitness,6.4,0,"fraud_Klocko, Runolfsdottir and Breitenberg",27.393156,-81.341996,5,7,13,54851,14,0,5,1,77.79,47.14,25.88,1409.81,66147.17,55349.53,3,14,15,47
330-64-3650,3505980260294423,Matthew,Stokes,M,15892 Meyer Ridge,Philadelphia,PA,19114,40.0634,-74.999,1526206,Adult guidance worker,1977-07-01,208171240155,adults_2550_male_urban.json,50ca7e0c4c3be66a916c21b1cac8de29,2022-09-02,17:08:51,1662134931,misc_pos,29.33,0,"fraud_Cremin, Hamill and Reichel",39.573634,-74.176553,4,6,15,39091,17,0,4,0,79.81,88.74,52.05,2648.62,83071.55,645548.32,6,13,23,46
048-36-3893,3547589610141216,Darlene,Vincent,F,205 Lee Hollow,Tellico Plains,TN,37385,35.3562,-84.3068,8131,"Production designer, theatre/television/film",1974-03-07,72784945046,adults_2550_female_urban.json,ae91286f1f9114d94c0b34de8c059e26,2023-04-11,17:06:39,1681229199,personal_care,1.24,0,fraud_Abbott-Steuber,35.893994,-84.753747,4,5,15,1515,16,0,1,0,58.57,76.43,63.94,2711.62,66159.17,849964.59,5,12,21,20
009-77-1073,372218432307484,Joel,Sweeney,M,40107 Hudson Village Apt. 257,Philadelphia,PA,19125,39.9788,-75.1262,1526206,Energy manager,1964-01-04,724542070453,adults_50up_male_urban.json,1047ad6998a198f81a5c1898a3dbc86e,2023-03-24,20:33:40,1679686420,personal_care,25.7,0,"fraud_Becker, Harris and Harvey",39.507062,-74.352144,0,0,5,21578,11,0,4,0,3.72,22.83,69.72,4536.16,84531.89,46431.09,0,15,16,36
292-31-6566,3534594893049404,Kelly,Franklin,F,06956 Carrie Squares,Denver,CO,80219,39.6956,-105.0341,990452,"Engineer, technical sales",1959-10-14,210003090050,adults_50up_female_urban.json,c293233f8490603b91604c227895d25d,2022-10-16,07:51:42,1665903102,shopping_pos,9.34,0,fraud_Botsford Ltd,39.474996,-105.534423,5,6,15,84988,21,1,6,1,2.4,45.27,59.18,4953.55,52212.79,65147.73,4,6,21,23
674-98-8066,6011917974386962,Robert,Carter,M,8220 Thomas Island,Hopedale,MA,1747,42.1268,-71.5376,5911,"Teacher, English as a foreign language",1969-05-06,742142289258,adults_50up_male_urban.json,6635e92c685a3fd81d4892cb2faa7b6e,2022-12-11,22:27:40,1670794060,health_fitness,32.49,0,"fraud_Klocko, Runolfsdottir and Breitenberg",42.343451,-72.232234,5,10,17,125,14,0,6,1,31.76,89.33,56.04,1611.36,18879.79,263347.35,6,13,14,41
459-05-2182,4537221845867,Craig,Campbell,M,2986 Meyer Meadow Suite 687,Trenton,NJ,8618,40.2377,-74.7821,270100,"Radiographer, therapeutic",1990-07-01,964509588533,adults_2550_male_urban.json,21767258d3fcd734052b50fb24fafa46,2022-10-02,15:02:43,1664719363,shopping_net,8.68,0,"fraud_Heathcote, Yost and Kertzmann",39.48893,-75.434889,1,3,12,29047,14,0,6,1,55.07,21.81,50.0,1383.33,33487.44,790196.33,7,7,16,28
524-39-3432,4328699993944012,Olivia,Martin,F,54502 Samuel Ville,Rosedale,MD,21237,39.3361,-76.5014,30059,Geophysicist/field seismologist,1999-11-18,517444934526,young_adults_female_urban.json,7fe385796a2593cad1e7d2a3328f0469,2022-08-27,19:25:18,1661624718,misc_pos,9.16,0,fraud_Christiansen-Gusikowski,39.418656,-76.391758,0,1,7,39805,13,0,5,1,32.21,47.86,7.88,116.04,98378.58,398683.46,6,15,21,16
299-97-2556,3561044787993537,Kristen,Jones,F,52596 Bobby Motorway Apt. 656,Oklahoma City,OK,73162,35.5806,-97.6419,640470,"Surveyor, quantity",1948-07-14,855227845097,adults_50up_female_urban.json,18d170185daf5383ccf5a74e3ca1938f,2022-08-28,07:33:20,1661668400,shopping_net,1.94,0,"fraud_Little, Gutmann and Lynch",34.915529,-97.273073,1,6,13,64283,8,0,6,1,87.95,24.19,62.15,2894.64,77818.83,600259.58,3,10,18,35
781-34-0445,30139271163933,Jennifer,Vega,F,8355 Leblanc Drive Apt. 340,Fredericktown,OH,43019,40.4976,-82.5857,8700,Clinical embryologist,1984-09-13,39796378323,adults_2550_female_urban.json,cc411e703aab9280af17bcc30975fe79,2023-03-28,19:32:19,1680028339,personal_care,106.4,0,fraud_Baumbach Ltd,40.957367,-82.04179,3,7,17,10259,20,0,1,0,10.8,77.82,58.15,232.33,10564.71,1003682.59,2,10,17,48
871-54-1901,4240539477231335,Travis,Mejia,M,43456 Patel Lights Suite 115,Durham,NC,27703,35.9781,-78.8439,256789,Emergency planning/management officer,1970-06-10,410560727656,adults_50up_male_urban.json,bac3f586f5c4226a7c94e8137a973185,2022-12-28,18:55:11,1672250111,home,19.73,0,fraud_Collier LLC,35.208206,-78.976064,2,7,12,27296,1,1,2,0,34.23,86.64,15.37,1508.58,16647.96,255904.4,6,12,20,40
763-27-8392,341074074434138,Vickie,Morris,F,218 Alexandra Square Suite 395,Rio Grande City,TX,78582,26.3942,-98.8104,40455,"Scientist, forensic",1995-02-17,802773506945,adults_2550_female_urban.json,6ded5db1331b38bae2596e7773bc0b92,2023-02-04,13:20:25,1675513225,home,52.56,0,fraud_Skiles LLC,26.133965,-98.146474,2,3,11,78087,10,0,5,1,69.18,13.7,58.26,3437.96,92314.2,569389.84,0,13,18,31
673-15-9315,213101682334726,Amanda,White,F,531 Kelly Tunnel Apt. 532,Bennet,NE,68317,40.6382,-96.5134,1495,"Conservation officer, historic buildings",1990-12-11,683468795775,adults_2550_female_rural.json,d78295ce4665300ddaa79bb99caff1c3,2022-11-01,13:19:59,1667305199,shopping_pos,5.84,0,fraud_Morissette PLC,40.60741,-96.009903,3,5,13,3927,21,1,1,0,64.02,25.98,6.28,4298.24,89788.63,1017637.45,5,11,18,31
491-77-4165,6011587996795761,Brian,Jacobson,M,941 Patricia Unions,Sandy Hook,KY,41171,38.1316,-83.0797,5042,Research scientist (maths),1998-11-07,121989863525,young_adults_male_urban.json,cf1b57fb51f413337ac8c64fc34485e3,2022-11-11,23:38:21,1668206301,shopping_pos,23.44,0,"fraud_Daugherty, Pouros and Beahan",38.22636,-83.196587,2,4,13,11159,3,1,4,0,86.72,50.17,51.42,1363.57,52379.31,982295.5,3,3,19,31
344-58-9005,501833428045,Jeffrey,Miles,M,0940 Jackson Underpass Apt. 462,Biloxi,MS,39532,30.511,-88.9681,60917,"Social research officer, government",1985-04-29,783490195717,adults_2550_male_urban.json,67a685d5507bfcd39f652297225a1cc5,2023-01-17,20:16:18,1673982978,home,5.64,0,"fraud_Hettinger, McCullough and Fay",31.113152,-89.640019,0,1,10,66892,21,1,1,0,55.68,7.46,65.06,4622.59,15686.6,697685.26,3,11,16,33
735-60-5215,5577622592582582,Kendra,Vang,F,226 Navarro Parkways Apt. 659,La Puente,CA,91744,34.0289,-117.9373,115525,Cytogeneticist,1972-03-22,800285059105,adults_50up_female_urban.json,b9ab637f44ac325e12964ebf8c514adc,2022-06-02,11:06:27,1654164387,gas_transport,100.49,0,"fraud_Christiansen, Goyette and Schamberger",34.408039,-118.830357,6,8,13,68557,19,0,3,0,13.74,80.24,35.18,131.71,17676.18,953992.08,2,9,13,14
144-31-3466,4889363836408278,Alyssa,Wheeler,F,99088 Nicole View Apt. 931,Fresno,CA,93704,36.7991,-119.8016,570271,Chartered loss adjuster,1996-10-27,492440387139,adults_2550_female_urban.json,bc38134078b11034ff3e4968283ce698,2023-03-09,18:40:52,1678383652,kids_pets,5.48,0,fraud_Rau-Robel,36.2745,-118.897497,0,3,10,75249,4,0,3,0,84.52,12.32,19.31,2039.68,78112.05,924174.91,6,6,10,12
804-92-8268,503871487271,Tina,Olson,F,32116 Ethan Islands,Morris,OK,74445,35.6619,-95.8319,3226,Music therapist,1996-06-17,308233949370,adults_2550_female_urban.json,6257b0e445faeb55b94320ccdf78c327,2023-05-06,12:06:10,1683371170,travel,6.96,0,"fraud_Monahan, Hermann and Johns",34.697348,-95.770245,5,9,16,31966,23,1,5,1,5.97,35.51,8.49,1491.91,93187.86,863874.4,1,7,22,26
105-24-5532,213128766340410,Marcus,Villegas,M,7652 Kevin Vista Suite 851,Madras,OR,97741,44.6376,-121.1349,11912,Passenger transport manager,1984-08-06,195819233835,adults_2550_male_urban.json,fee7fbd55aaf354c5c144b041ec63e87,2023-04-06,13:41:44,1680784904,personal_care,9.91,0,fraud_Morissette-Schaefer,44.50589,-120.806063,1,6,16,12821,17,0,3,0,8.83,27.19,51.49,4131.91,99356.13,29470.93,5,7,14,31
891-40-8800,630410330934,Lisa,Drake,F,2477 Keith Spring,New Baltimore,NY,12124,42.4442,-73.7882,606,Hospital pharmacist,1986-02-07,488620263564,adults_2550_female_rural.json,4640ee3ad220453a1cc601c37045547b,2023-03-23,23:27:30,1679610450,kids_pets,56.14,0,fraud_Wilkinson PLC,41.950108,-74.029185,2,3,10,17548,17,0,3,0,35.35,30.95,49.4,3081.89,49875.55,104323.63,1,4,18,23
690-22-9932,639079942947,Dawn,Harrell,F,6091 Jessica Rapids Apt. 333,Pompano Beach,FL,33071,26.2435,-80.2601,425636,Chiropractor,1977-03-20,678825663900,adults_2550_female_urban.json,b85b78dfe334a158167ecc65c0c6e060,2022-11-06,13:06:01,1667736361,shopping_pos,1.7,0,"fraud_Douglas, Schneider and Turner",25.3752,-80.52363,3,5,14,77539,19,0,6,1,74.89,20.21,63.56,2813.06,29870.36,484135.42,5,12,23,32
333-38-8787,2273719310029500,Maria,Phillips,F,566 Hall Camp,Lordsburg,NM,88045,32.316,-108.723,3662,Hydrologist,1983-03-11,290915044465,adults_2550_female_urban.json,72abe7296c9f0f54db85ed0d1df1fb61,2023-05-05,19:02:10,1683309730,travel,89.15,0,fraud_Tillman LLC,32.489324,-108.118049,4,6,14,25827,14,0,4,0,35.0,16.55,25.11,296.96,33684.01,143205.01,7,15,23,30
